"id","longitude","latitude","a_weight","b_weight","type","dp_type"
"PID.3009051",-112.052190828,33.494625215,1339.19,535.676023,"demand point",3
"PID.3009052",-112.056530824,33.4332052057,1339.19,535.676023,"demand point",3
"PID.3009053",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009054",-112.271180869,33.4580951993,1339.19,535.676023,"demand point",3
"PID.3009055",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009056",-112.079458831,33.4523782077,1339.19,535.676023,"demand point",3
"PID.3009057",-112.217490864,33.5404152136,1339.19,535.676023,"demand point",3
"PID.3009058",-112.050250823,33.4339652056,1339.19,535.676023,"demand point",3
"PID.3009059",-112.111280843,33.5548552202,1339.19,535.676023,"demand point",3
"PID.3009060",-112.03097082,33.4514252095,1339.19,535.676023,"demand point",3
"PID.3009061",-112.065280826,33.436765206,1339.19,535.676023,"demand point",3
"PID.3009062",-112.087493831,33.4446882067,1339.19,535.676023,"demand point",3
"PID.3009063",-112.088130831,33.4414252054,1339.19,535.676023,"demand point",3
"PID.3009064",-112.125420842,33.4866952099,1339.19,535.676023,"demand point",3
"PID.3009065",-112.088140831,33.4431052058,1339.19,535.676023,"demand point",3
"PID.3009066",-112.144150841,33.4380652028,1339.19,535.676023,"demand point",3
"PID.3009067",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009068",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009069",-112.073480829,33.453485208,1339.19,535.676023,"demand point",3
"PID.3009070",-112.061110834,33.5734152253,1339.19,535.676023,"demand point",3
"PID.3009071",-112.111590843,33.5549452202,1339.19,535.676023,"demand point",3
"PID.3009072",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3009073",-112.311250884,33.5511652108,1339.19,535.676023,"demand point",3
"PID.3009074",-112.185603055,33.5240714127,1339.19,535.676023,"demand point",3
"PID.3009075",-112.025450919,33.4480045094,1339.19,535.676023,"demand point",3
"PID.3009076",-111.909660799,33.4874152202,1339.19,535.676023,"demand point",3
"PID.3009077",-111.942590801,33.4320452109,1339.19,535.676023,"demand point",3
"PID.3009078",-112.111850843,33.5548352208,1339.19,535.676023,"demand point",3
"PID.3009079",-112.050220823,33.4337852066,1339.19,535.676023,"demand point",3
"PID.3009080",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009081",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009082",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009083",-112.111458843,33.55468022,1339.19,535.676023,"demand point",3
"PID.3009084",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009085",-112.111601843,33.5547232208,1339.19,535.676023,"demand point",3
"PID.3009086",-112.045030825,33.4945552152,1339.19,535.676023,"demand point",3
"PID.3009087",-112.11568915,33.6421620331,1339.19,535.676023,"demand point",3
"PID.3009088",-112.099630844,33.6037652279,1339.19,535.676023,"demand point",3
"PID.3009089",-112.072360828,33.447265207,1339.19,535.676023,"demand point",3
"PID.3009090",-112.10625084,33.5336052177,1339.19,535.676023,"demand point",3
"PID.3009091",-112.050220823,33.4338152062,1339.19,535.676023,"demand point",3
"PID.3009092",-112.050240823,33.4338252062,1339.19,535.676023,"demand point",3
"PID.3009093",-111.843909773,33.309614198,1339.19,535.676023,"demand point",3
"PID.3009094",-111.841389872,33.3037248977,1339.19,535.676023,"demand point",3
"PID.3009095",-111.841347772,33.3027761974,1339.19,535.676023,"demand point",3
"PID.3009096",-111.962690802,33.3633652002,1339.19,535.676023,"demand point",3
"PID.3009097",-112.204300858,33.4922472071,1339.19,535.676023,"demand point",3
"PID.3009098",-112.084710835,33.5093952153,1339.19,535.676023,"demand point",3
"PID.3009099",-112.311250884,33.5511652108,1339.19,535.676023,"demand point",3
"PID.3009100",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009101",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009102",-112.049970823,33.4331852061,1339.19,535.676023,"demand point",3
"PID.3009103",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009104",-112.152159906,33.5379202622,1339.19,535.676023,"demand point",3
"PID.3009105",-112.134230844,33.5022952123,1339.19,535.676023,"demand point",3
"PID.3009106",-112.098250846,33.6460352338,1339.19,535.676023,"demand point",3
"PID.3009107",-112.179660856,33.5396552155,1339.19,535.676023,"demand point",3
"PID.3009108",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009109",-111.913740797,33.4588852155,1339.19,535.676023,"demand point",3
"PID.3009110",-112.07739083,33.4547252075,1339.19,535.676023,"demand point",3
"PID.3009111",-112.186860857,33.5403352148,1339.19,535.676023,"demand point",3
"PID.3009112",-112.08190083,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3009113",-112.08190083,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3009114",-112.08190083,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3009115",-112.080130829,33.4515752071,1339.19,535.676023,"demand point",3
"PID.3009116",-112.08190083,33.4517152072,1339.19,535.676023,"demand point",3
"PID.3009117",-112.143450851,33.5770552223,1339.19,535.676023,"demand point",3
"PID.3009118",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009119",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3009120",-112.050280823,33.4338352063,1339.19,535.676023,"demand point",3
"PID.3009121",-111.829574577,33.4181963148,1339.19,535.676023,"demand point",3
"PID.3009122",-111.831760777,33.4181952136,1339.19,535.676023,"demand point",3
"PID.3009123",-112.102326439,33.521553916,1339.19,535.676023,"demand point",3
"PID.3009124",-112.151540853,33.5821152222,1339.19,535.676023,"demand point",3
"PID.3009125",-111.908337698,33.4880446207,1339.19,535.676023,"demand point",3
"PID.3009126",-111.908300797,33.4880252209,1339.19,535.676023,"demand point",3
"PID.3009127",-111.908300797,33.4880252209,1339.19,535.676023,"demand point",3
"PID.3009128",-112.110618846,33.5972962259,1339.19,535.676023,"demand point",3
"PID.3009129",-112.023779218,33.448139109,1339.19,535.676023,"demand point",3
"PID.3009130",-112.111700844,33.5709152222,1339.19,535.676023,"demand point",3
"PID.3009131",-112.111700844,33.5709152222,1339.19,535.676023,"demand point",3
"PID.3009132",-112.076540829,33.4464352071,1339.19,535.676023,"demand point",3
"PID.3009133",-112.106669035,33.4473907056,1339.19,535.676023,"demand point",3
"PID.3009134",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3009135",-112.154780847,33.4918952091,1339.19,535.676023,"demand point",3
"PID.3009136",-112.013550818,33.4781652134,1339.19,535.676023,"demand point",3
"PID.3009137",-112.11685584,33.4953402119,1339.19,535.676023,"demand point",3
"PID.3009138",-112.074970829,33.4513652081,1339.19,535.676023,"demand point",3
"PID.3009139",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009140",-112.101610841,33.5636752217,1339.19,535.676023,"demand point",3
"PID.3009141",-112.052350823,33.4336752061,1339.19,535.676023,"demand point",3
"PID.3009142",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009143",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009144",-112.023700818,33.4481852095,1339.19,535.676023,"demand point",3
"PID.3009145",-112.157110846,33.4520252039,1339.19,535.676023,"demand point",3
"PID.3009146",-112.088146532,33.4431113051,1339.19,535.676023,"demand point",3
"PID.3009147",-112.08454163,33.4308634044,1339.19,535.676023,"demand point",3
"PID.3009148",-111.908300797,33.4880252209,1339.19,535.676023,"demand point",3
"PID.3009149",-111.833800779,33.4181952135,1339.19,535.676023,"demand point",3
"PID.3009150",-112.110430844,33.5675552228,1339.19,535.676023,"demand point",3
"PID.3009151",-111.985130809,33.4100852064,1339.19,535.676023,"demand point",3
"PID.3009152",-112.218870863,33.531245212,1339.19,535.676023,"demand point",3
"PID.3009153",-111.923000801,33.4883952197,1339.19,535.676023,"demand point",3
"PID.3009154",-112.127041842,33.48919521,1339.19,535.676023,"demand point",3
"PID.3009155",-112.045966823,33.4521642085,1339.19,535.676023,"demand point",3
"PID.3009156",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3009157",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009158",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009159",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009160",-111.889280795,33.5077652243,1339.19,535.676023,"demand point",3
"PID.3009161",-112.050190822,33.4335952067,1339.19,535.676023,"demand point",3
"PID.3009162",-112.335120881,33.4638851973,1339.19,535.676023,"demand point",3
"PID.3009163",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009164",-112.049880826,33.465775211,1339.19,535.676023,"demand point",3
"PID.3009165",-112.070110828,33.4467052075,1339.19,535.676023,"demand point",3
"PID.3009166",-112.043403723,33.4514427086,1339.19,535.676023,"demand point",3
"PID.3009167",-112.160680848,33.4954952094,1339.19,535.676023,"demand point",3
"PID.3009168",-112.187436958,33.5517260158,1339.19,535.676023,"demand point",3
"PID.3009169",-112.08062083,33.4516552074,1339.19,535.676023,"demand point",3
"PID.3009170",-112.08758084,33.5712552242,1339.19,535.676023,"demand point",3
"PID.3009171",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009172",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009173",-112.117020843,33.5366752178,1339.19,535.676023,"demand point",3
"PID.3009174",-112.08758084,33.5712552242,1339.19,535.676023,"demand point",3
"PID.3009175",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3009176",-112.087230839,33.5699552242,1339.19,535.676023,"demand point",3
"PID.3009177",-112.052350824,33.433685206,1339.19,535.676023,"demand point",3
"PID.3009178",-112.021970818,33.4478052095,1339.19,535.676023,"demand point",3
"PID.3009179",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009180",-112.032400823,33.4803052133,1339.19,535.676023,"demand point",3
"PID.3009181",-112.03068762,33.4453468081,1339.19,535.676023,"demand point",3
"PID.3009182",-112.114020844,33.5529352194,1339.19,535.676023,"demand point",3
"PID.3009183",-112.113410844,33.5548252198,1339.19,535.676023,"demand point",3
"PID.3009184",-112.066410823,33.4054052011,1339.19,535.676023,"demand point",3
"PID.3009185",-112.067380835,33.5732252256,1339.19,535.676023,"demand point",3
"PID.3009186",-112.11451085,33.6492052334,1339.19,535.676023,"demand point",3
"PID.3009187",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009188",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009189",-112.111601843,33.5547232208,1339.19,535.676023,"demand point",3
"PID.3009190",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009191",-112.111540844,33.5552552206,1339.19,535.676023,"demand point",3
"PID.3009192",-112.056400826,33.4703352112,1339.19,535.676023,"demand point",3
"PID.3009193",-112.101690843,33.5676152228,1339.19,535.676023,"demand point",3
"PID.3009194",-112.309420882,33.5460252095,1339.19,535.676023,"demand point",3
"PID.3009195",-112.424560899,33.4389751896,1339.19,535.676023,"demand point",3
"PID.3009196",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009197",-112.023460819,33.4504452101,1339.19,535.676023,"demand point",3
"PID.3009198",-111.963810802,33.3680952004,1339.19,535.676023,"demand point",3
"PID.3009199",-111.840955772,33.2992451973,1339.19,535.676023,"demand point",3
"PID.3009200",-112.090300832,33.4460952061,1339.19,535.676023,"demand point",3
"PID.3009201",-112.07515083,33.4524712076,1339.19,535.676023,"demand point",3
"PID.3009202",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009203",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009204",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009205",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009206",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009207",-112.088630831,33.4486552065,1339.19,535.676023,"demand point",3
"PID.3009208",-112.064227325,33.4051628302,1339.19,535.676023,"demand point",3
"PID.3009209",-112.186640856,33.5230352118,1339.19,535.676023,"demand point",3
"PID.3009210",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3009211",-112.072452829,33.4545072085,1339.19,535.676023,"demand point",3
"PID.3009212",-112.111580843,33.5550552198,1339.19,535.676023,"demand point",3
"PID.3009213",-112.050190823,33.4338552065,1339.19,535.676023,"demand point",3
"PID.3009214",-112.111590843,33.5549452202,1339.19,535.676023,"demand point",3
"PID.3009215",-111.849950781,33.4119252126,1339.19,535.676023,"demand point",3
"PID.3009216",-112.08758084,33.5712552242,1339.19,535.676023,"demand point",3
"PID.3009217",-112.015114417,33.4482608103,1339.19,535.676023,"demand point",3
"PID.3009218",-112.114343849,33.6423662323,1339.19,535.676023,"demand point",3
"PID.3009219",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009220",-111.909280797,33.4856152204,1339.19,535.676023,"demand point",3
"PID.3009221",-112.120870838,33.4525152057,1339.19,535.676023,"demand point",3
"PID.3009222",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009223",-111.841914772,33.304180197,1339.19,535.676023,"demand point",3
"PID.3009224",-111.840113772,33.3022851971,1339.19,535.676023,"demand point",3
"PID.3009225",-111.839915772,33.2941211963,1339.19,535.676023,"demand point",3
"PID.3009226",-112.051520825,33.4660452108,1339.19,535.676023,"demand point",3
"PID.3009227",-112.047690825,33.469375211,1339.19,535.676023,"demand point",3
"PID.3009228",-112.052350823,33.4336752061,1339.19,535.676023,"demand point",3
"PID.3009229",-112.111820843,33.5534252206,1339.19,535.676023,"demand point",3
"PID.3009230",-111.989260811,33.4511952113,1339.19,535.676023,"demand point",3
"PID.3009231",-112.114710839,33.4945252113,1339.19,535.676023,"demand point",3
"PID.3009232",-112.097260837,33.5176652155,1339.19,535.676023,"demand point",3
"PID.3009233",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009234",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009235",-112.120879838,33.4447452047,1339.19,535.676023,"demand point",3
"PID.3009236",-112.065280826,33.436765206,1339.19,535.676023,"demand point",3
"PID.3009237",-112.08005083,33.453505207,1339.19,535.676023,"demand point",3
"PID.3009238",-112.120870838,33.4508352052,1339.19,535.676023,"demand point",3
"PID.3009239",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009240",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009241",-111.908300797,33.4880252209,1339.19,535.676023,"demand point",3
"PID.3009242",-111.913650797,33.4589052158,1339.19,535.676023,"demand point",3
"PID.3009243",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009244",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009245",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009246",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009247",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009248",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009249",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009250",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009251",-112.118480847,33.6037152269,1339.19,535.676023,"demand point",3
"PID.3009252",-112.07989083,33.4482452068,1339.19,535.676023,"demand point",3
"PID.3009253",-112.33653088,33.4383651938,1339.19,535.676023,"demand point",3
"PID.3009254",-112.053730824,33.4427452074,1339.19,535.676023,"demand point",3
"PID.3009255",-112.023730819,33.4513352098,1339.19,535.676023,"demand point",3
"PID.3009256",-112.145520844,33.4519252044,1339.19,535.676023,"demand point",3
"PID.3009257",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009258",-112.072535829,33.4492862075,1339.19,535.676023,"demand point",3
"PID.3009259",-112.056530824,33.4332052057,1339.19,535.676023,"demand point",3
"PID.3009260",-112.056530824,33.4332052057,1339.19,535.676023,"demand point",3
"PID.3009261",-112.074850829,33.4480252076,1339.19,535.676023,"demand point",3
"PID.3009262",-112.07549973,33.4549454077,1339.19,535.676023,"demand point",3
"PID.3009263",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009264",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009265",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009266",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009267",-112.101690843,33.5676152228,1339.19,535.676023,"demand point",3
"PID.3009268",-112.150813852,33.5811522225,1339.19,535.676023,"demand point",3
"PID.3009269",-112.311420883,33.55118521,1339.19,535.676023,"demand point",3
"PID.3009270",-112.199240857,33.494975208,1339.19,535.676023,"demand point",3
"PID.3009271",-111.710970753,33.4155152192,1339.19,535.676023,"demand point",3
"PID.3009272",-111.709370753,33.416325219,1339.19,535.676023,"demand point",3
"PID.3009273",-112.185460356,33.5217016117,1339.19,535.676023,"demand point",3
"PID.3009274",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009275",-112.080240828,33.4265252041,1339.19,535.676023,"demand point",3
"PID.3009276",-112.324500892,33.6384152219,1339.19,535.676023,"demand point",3
"PID.3009277",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009278",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009279",-112.087493831,33.4446882067,1339.19,535.676023,"demand point",3
"PID.3009280",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009281",-112.341280893,33.6075752168,1339.19,535.676023,"demand point",3
"PID.3009282",-112.022130819,33.4483552098,1339.19,535.676023,"demand point",3
"PID.3009283",-112.14955085,33.5349952155,1339.19,535.676023,"demand point",3
"PID.3009284",-111.84069078,33.4091152128,1339.19,535.676023,"demand point",3
"PID.3009285",-111.84069078,33.4091152128,1339.19,535.676023,"demand point",3
"PID.3009286",-112.311420883,33.55118521,1339.19,535.676023,"demand point",3
"PID.3009287",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009288",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009289",-112.117210852,33.6626352353,1339.19,535.676023,"demand point",3
"PID.3009290",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3009291",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009292",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009293",-112.047090825,33.4765552124,1339.19,535.676023,"demand point",3
"PID.3009294",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009295",-112.049970823,33.4331852061,1339.19,535.676023,"demand point",3
"PID.3009296",-112.344530881,33.4350851928,1339.19,535.676023,"demand point",3
"PID.3009297",-111.825360777,33.4254052158,1339.19,535.676023,"demand point",3
"PID.3009298",-111.839845771,33.2943271962,1339.19,535.676023,"demand point",3
"PID.3009299",-112.328530881,33.4636974975,1339.19,535.676023,"demand point",3
"PID.3009300",-112.025120821,33.4719352125,1339.19,535.676023,"demand point",3
"PID.3009301",-112.032400822,33.4802952135,1339.19,535.676023,"demand point",3
"PID.3009302",-111.909500797,33.4654452176,1339.19,535.676023,"demand point",3
"PID.3009303",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009304",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009305",-112.120870838,33.4519952056,1339.19,535.676023,"demand point",3
"PID.3009306",-112.076750829,33.4482952066,1339.19,535.676023,"demand point",3
"PID.3009307",-112.079010829,33.4474852065,1339.19,535.676023,"demand point",3
"PID.3009308",-112.077570829,33.4477852073,1339.19,535.676023,"demand point",3
"PID.3009309",-111.839452771,33.2941851962,1339.19,535.676023,"demand point",3
"PID.3009310",-111.840055772,33.2965941963,1339.19,535.676023,"demand point",3
"PID.3009311",-112.053720823,33.4334152059,1339.19,535.676023,"demand point",3
"PID.3009312",-111.841321772,33.3027761969,1339.19,535.676023,"demand point",3
"PID.3009313",-112.221830862,33.5128252098,1339.19,535.676023,"demand point",3
"PID.3009314",-112.07987083,33.4515852077,1339.19,535.676023,"demand point",3
"PID.3009315",-112.079710831,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3009316",-112.079710831,33.4517252079,1339.19,535.676023,"demand point",3
"PID.3009317",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009318",-112.049960823,33.4367152073,1339.19,535.676023,"demand point",3
"PID.3009319",-112.078980824,33.3634051943,1339.19,535.676023,"demand point",3
"PID.3009320",-111.707167753,33.4172062202,1339.19,535.676023,"demand point",3
"PID.3009321",-112.072430829,33.4471952075,1339.19,535.676023,"demand point",3
"PID.3009322",-112.050390836,33.6364552351,1339.19,535.676023,"demand point",3
"PID.3009323",-111.908337698,33.4880446207,1339.19,535.676023,"demand point",3
"PID.3009324",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009325",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009326",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009327",-112.088130832,33.4446012061,1339.19,535.676023,"demand point",3
"PID.3009328",-112.032830821,33.4693952127,1339.19,535.676023,"demand point",3
"PID.3009329",-112.342750883,33.4637651963,1339.19,535.676023,"demand point",3
"PID.3009330",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009331",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009332",-112.075460824,33.3777551969,1339.19,535.676023,"demand point",3
"PID.3009333",-112.075240829,33.4479552064,1339.19,535.676023,"demand point",3
"PID.3009334",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009335",-111.889420804,33.6291452409,1339.19,535.676023,"demand point",3
"PID.3009336",-112.126850835,33.3845451962,1339.19,535.676023,"demand point",3
"PID.3009337",-111.839979771,33.2943071957,1339.19,535.676023,"demand point",3
"PID.3009338",-111.751862753,33.2873991992,1339.19,535.676023,"demand point",3
"PID.3009339",-111.841024772,33.3004321969,1339.19,535.676023,"demand point",3
"PID.3009340",-111.841463772,33.2956681958,1339.19,535.676023,"demand point",3
"PID.3009341",-112.196260852,33.4418052002,1339.19,535.676023,"demand point",3
"PID.3009342",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009343",-112.091258632,33.4449592059,1339.19,535.676023,"demand point",3
"PID.3009344",-112.150880853,33.5823752226,1339.19,535.676023,"demand point",3
"PID.3009345",-112.103170842,33.5634252213,1339.19,535.676023,"demand point",3
"PID.3009346",-112.095873846,33.6393232331,1339.19,535.676023,"demand point",3
"PID.3009347",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009348",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009349",-112.246910866,33.493615205,1339.19,535.676023,"demand point",3
"PID.3009350",-112.311420883,33.55118521,1339.19,535.676023,"demand point",3
"PID.3009351",-112.237133863,33.4651562018,1339.19,535.676023,"demand point",3
"PID.3009352",-111.841170772,33.2951811962,1339.19,535.676023,"demand point",3
"PID.3009353",-111.839634772,33.2946351965,1339.19,535.676023,"demand point",3
"PID.3009354",-112.119390846,33.5612052205,1339.19,535.676023,"demand point",3
"PID.3009355",-112.326610891,33.6380352222,1339.19,535.676023,"demand point",3
"PID.3009356",-112.326610891,33.6380352222,1339.19,535.676023,"demand point",3
"PID.3009357",-112.154770846,33.4808652087,1339.19,535.676023,"demand point",3
"PID.3009358",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009359",-112.075173829,33.4525102083,1339.19,535.676023,"demand point",3
"PID.3009360",-112.179700855,33.5396352151,1339.19,535.676023,"demand point",3
"PID.3009361",-111.750204752,33.2821992983,1339.19,535.676023,"demand point",3
"PID.3009362",-112.08117083,33.4514152074,1339.19,535.676023,"demand point",3
"PID.3009363",-112.153500848,33.4950052103,1339.19,535.676023,"demand point",3
"PID.3009364",-112.050160822,33.4337052062,1339.19,535.676023,"demand point",3
"PID.3009365",-112.072630828,33.4476352071,1339.19,535.676023,"demand point",3
"PID.3009366",-111.913730797,33.4588752163,1339.19,535.676023,"demand point",3
"PID.3009367",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009368",-112.085490838,33.5699652234,1339.19,535.676023,"demand point",3
"PID.3009369",-112.132326849,33.5708852217,1339.19,535.676023,"demand point",3
"PID.3009370",-112.112140844,33.5711852231,1339.19,535.676023,"demand point",3
"PID.3009371",-111.908337698,33.4880446207,1339.19,535.676023,"demand point",3
"PID.3009372",-111.901470795,33.467175218,1339.19,535.676023,"demand point",3
"PID.3009373",-112.112830836,33.4515852054,1339.19,535.676023,"demand point",3
"PID.3009374",-112.077939827,33.4266082036,1339.19,535.676023,"demand point",3
"PID.3009375",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009376",-112.100057842,33.5682142226,1339.19,535.676023,"demand point",3
"PID.3009377",-112.060780834,33.5742252255,1339.19,535.676023,"demand point",3
"PID.3009378",-112.112760843,33.5531852199,1339.19,535.676023,"demand point",3
"PID.3009379",-112.088140831,33.4431052058,1339.19,535.676023,"demand point",3
"PID.3009380",-112.149910844,33.451565204,1339.19,535.676023,"demand point",3
"PID.3009381",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009382",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009383",-112.022374818,33.4478822101,1339.19,535.676023,"demand point",3
"PID.3009384",-111.843325479,33.4154399127,1339.19,535.676023,"demand point",3
"PID.3009385",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009386",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009387",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009388",-111.89461419,33.4149726114,1339.19,535.676023,"demand point",3
"PID.3009389",-112.052350824,33.433685206,1339.19,535.676023,"demand point",3
"PID.3009390",-112.052350824,33.433685206,1339.19,535.676023,"demand point",3
"PID.3009391",-112.052350823,33.4336752061,1339.19,535.676023,"demand point",3
"PID.3009392",-112.17517085,33.4643952042,1339.19,535.676023,"demand point",3
"PID.3009393",-112.088130832,33.4459652066,1339.19,535.676023,"demand point",3
"PID.3009394",-112.087493831,33.4446882067,1339.19,535.676023,"demand point",3
"PID.3009395",-112.087493831,33.4446882067,1339.19,535.676023,"demand point",3
"PID.3009396",-112.321350886,33.573875213,1339.19,535.676023,"demand point",3
"PID.3009397",-111.841234772,33.2982351966,1339.19,535.676023,"demand point",3
"PID.3009398",-111.937850801,33.4356852119,1339.19,535.676023,"demand point",3
"PID.3009399",-111.876730781,33.3381052011,1339.19,535.676023,"demand point",3
"PID.3009400",-112.116065846,33.5850152242,1339.19,535.676023,"demand point",3
"PID.3009401",-112.311420883,33.55118521,1339.19,535.676023,"demand point",3
"PID.3009402",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009403",-111.970510806,33.4123452063,1339.19,535.676023,"demand point",3
"PID.3009404",-111.908300797,33.4880252209,1339.19,535.676023,"demand point",3
"PID.3009405",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009406",-112.090300831,33.4460152063,1339.19,535.676023,"demand point",3
"PID.3009407",-112.088820831,33.4450252057,1339.19,535.676023,"demand point",3
"PID.3009408",-112.238230866,33.5246652108,1339.19,535.676023,"demand point",3
